1.19945, 0.420003, 0, 0, 0, 0, 1, 2.6684e-10, 1.63415e-07, -0.147, 0, 0, 0, 0;
1.19945, 0.420003, 0, 0, 0, 0, 1, 2.66792e-10, 1.64792e-07, -0.147, 0, 0, 0, 0;
1.19945, 0.420003, 0, 0, 0, 0, 1, 2.66743e-10, 1.66218e-07, -0.147, 0, 0, 0, 0;
1.19945, 0.420003, 0, 0, 0, 0, 1, 2.66693e-10, 1.67645e-07, -0.147, 0, 0, 0, 0;
1.19944, 0.420003, 0, 0, 0, 0, 1, 2.6664e-10, 1.69169e-07, -0.147, 0, 0, 0, 0;
1.19944, 0.420003, 0, 0, 0, 0, 1, 2.66585e-10, 1.70742e-07, -0.147, 0, 0, 0, 0;
1.19944, 0.420003, 0, 0, 0, 0, 1, 2.66529e-10, 1.72364e-07, -0.147, 0, 0, 0, 0;
1.19944, 0.420003, 0, 0, 0, 0, 1, 2.66471e-10, 1.74036e-07, -0.147, 0, 0, 0, 0;
1.19944, 0.419023, 0, 0, 0, 0, 1, 2.61121e-10, 1.71144e-07, -0.14406, 0, 0, 0, 0;
1.19943, 0.419219, 0, 0, 0, 0, 1, 2.67405e-10, 1.78508e-07, -0.147588, 0, 0, 0, 0;
1.19943, 0.419219, 0, 0, 0, 0, 1, 2.73689e-10, 1.85872e-07, -0.151116, 0, 0, 0, 0;
1.19943, 0.419501, 0, 0, 0, 0, 1, 2.73455e-10, 1.87589e-07, -0.151022, 0, 0, 0, 0;
1.19943, 0.419501, 0, 0, 0, 0, 1, 2.73253e-10, 1.89384e-07, -0.150947, 0, 0, 0, 0;
1.19943, 0.419682, 0, 0, 0, 0, 1, 2.73077e-10, 1.91254e-07, -0.150886, 0, 0, 0, 0;
1.19942, 0.419746, 0, 0, 0, 0, 1, 2.7292e-10, 1.93192e-07, -0.150838, 0, 0, 0, 0;
1.19942, 0.419797, 0, 0, 0, 0, 1, 2.72779e-10, 1.95195e-07, -0.1508, 0, 0, 0, 0;
1.19942, 0.419839, 0, 0, 0, 0, 1, 2.72649e-10, 1.97261e-07, -0.150769, 0, 0, 0, 0;
1.19942, 0.419871, 0, 0, 0, 0, 1, 2.7253e-10, 1.99388e-07, -0.150744, 0, 0, 0, 0;
1.19942, 0.419871, 0, 0, 0, 0, 1, 2.7241e-10, 2.01514e-07, -0.15072, 0, 0, 0, 0;
1.19941, 0.419919, 0, 0, 0, 0, 1, 2.72303e-10, 2.03755e-07, -0.150704, 0, 0, 0, 0;
1.19941, 0.419936, 0, 0, 0, 0, 1, 2.72199e-10, 2.06052e-07, -0.150691, 0, 0, 0, 0;
1.19941, 0.419936, 0, 0, 0, 0, 1, 2.72096e-10, 2.0835e-07, -0.150679, 0, 0, 0, 0;
1.19941, 0.41996, 0, 0, 0, 0, 1, 2.71997e-10, 2.10755e-07, -0.15067, 0, 0, 0, 0;
1.1994, 0.419969, 0, 0, 0, 0, 1, 2.71901e-10, 2.13169e-07, -0.150664, 0, 0, 0, 0;
1.1994, 0.419975, 0, 0, 0, 0, 1, 2.71807e-10, 2.15588e-07, -0.150659, 0, 0, 0, 0;
1.1994, 0.419981, 0, 0, 0, 0, 1, 2.71715e-10, 2.18014e-07, -0.150655, 0, 0, 0, 0;
1.1994, 0.419981, 0, 0, 0, 0, 1, 2.71625e-10, 2.20394e-07, -0.150651, 0, 0, 0, 0;
1.1994, 0.419989, 0, 0, 0, 0, 1, 2.71535e-10, 2.22831e-07, -0.150648, 0, 0, 0, 0;
1.19939, 0.419992, 0, 0, 0, 0, 1, 2.71446e-10, 2.25273e-07, -0.150646, 0, 0, 0, 0;
1.19939, 0.419994, 0, 0, 0, 0, 1, 2.71356e-10, 2.27768e-07, -0.150644, 0, 0, 0, 0;
1.19939, 0.419996, 0, 0, 0, 0, 1, 2.71268e-10, 2.30221e-07, -0.150643, 0, 0, 0, 0;
1.19939, 0.419997, 0, 0, 0, 0, 1, 2.7118e-10, 2.32678e-07, -0.150642, 0, 0, 0, 0;
1.19938, 0.419998, 0, 0, 0, 0, 1, 2.71092e-10, 2.35188e-07, -0.150641, 0, 0, 0, 0;
1.19938, 0.419999, 0, 0, 0, 0, 1, 2.71004e-10, 2.37655e-07, -0.15064, 0, 0, 0, 0;
1.19938, 0.42, 0, 0, 0, 0, 1, 2.70917e-10, 2.40126e-07, -0.15064, 0, 0, 0, 0;
1.19938, 0.420001, 0, 0, 0, 0, 1, 2.70829e-10, 2.4265e-07, -0.150639, 0, 0, 0, 0;
1.19938, 0.420001, 0, 0, 0, 0, 1, 2.70742e-10, 2.4513e-07, -0.150639, 0, 0, 0, 0;
1.19937, 0.420001, 0, 0, 0, 0, 1, 2.70654e-10, 2.47616e-07, -0.150638, 0, 0, 0, 0;
1.19937, 0.420002, 0, 0, 0, 0, 1, 2.70567e-10, 2.50105e-07, -0.150638, 0, 0, 0, 0;
1.19937, 0.420002, 0, 0, 0, 0, 1, 2.7048e-10, 2.52599e-07, -0.150638, 0, 0, 0, 0;
1.19937, 0.420002, 0, 0, 0, 0, 1, 2.70393e-10, 2.55098e-07, -0.150638, 0, 0, 0, 0;
1.19936, 0.420002, 0, 0, 0, 0, 1, 2.70306e-10, 2.57601e-07, -0.150638, 0, 0, 0, 0;
1.19936, 0.420002, 0, 0, 0, 0, 1, 2.70218e-10, 2.60108e-07, -0.150638, 0, 0, 0, 0;
1.19936, 0.420003, 0, 0, 0, 0, 1, 2.70131e-10, 2.6262e-07, -0.150638, 0, 0, 0, 0;
1.19936, 0.420003, 0, 0, 0, 0, 1, 2.70043e-10, 2.65136e-07, -0.150638, 0, 0, 0, 0;
1.19936, 0.420003, 0, 0, 0, 0, 1, 2.69955e-10, 2.67656e-07, -0.150638, 0, 0, 0, 0;
1.19935, 0.420003, 0, 0, 0, 0, 1, 2.69865e-10, 2.70229e-07, -0.150637, 0, 0, 0, 0;
1.19935, 0.420003, 0, 0, 0, 0, 1, 2.69777e-10, 2.72758e-07, -0.150637, 0, 0, 0, 0;
1.19935, 0.420003, 0, 0, 0, 0, 1, 2.69689e-10, 2.75291e-07, -0.150637, 0, 0, 0, 0;
1.19935, 0.420003, 0, 0, 0, 0, 1, 2.69599e-10, 2.77877e-07, -0.150637, 0, 0, 0, 0;
1.19934, 0.420003, 0, 0, 0, 0, 1, 2.6951e-10, 2.80419e-07, -0.150637, 0, 0, 0, 0;
1.19934, 0.420003, 0, 0, 0, 0, 1, 2.69422e-10, 2.82966e-07, -0.150637, 0, 0, 0, 0;
1.19934, 0.420003, 0, 0, 0, 0, 1, 2.69333e-10, 2.85516e-07, -0.150637, 0, 0, 0, 0;
1.19934, 0.420003, 0, 0, 0, 0, 1, 2.69244e-10, 2.88067e-07, -0.150637, 0, 0, 0, 0;
1.19933, 0.420003, 0, 0, 0, 0, 1, 2.69155e-10, 2.90626e-07, -0.150637, 0, 0, 0, 0;
1.19933, 0.420003, 0, 0, 0, 0, 1, 2.69066e-10, 2.9319e-07, -0.150637, 0, 0, 0, 0;
1.19933, 0.420003, 0, 0, 0, 0, 1, 2.68978e-10, 2.95705e-07, -0.150637, 0, 0, 0, 0;
1.19933, 0.420003, 0, 0, 0, 0, 1, 2.68888e-10, 2.98277e-07, -0.150637, 0, 0, 0, 0;
1.19933, 0.420003, 0, 0, 0, 0, 1, 2.74089e-10, 3.05465e-07, -0.153577, 0, 0, 0, 0;
1.19932, 0.420003, 0, 0, 0, 0, 1, 2.67653e-10, 3.02453e-07, -0.150049, 0, 0, 0, 0;
1.19932, 0.420003, 0, 0, 0, 0, 1, 2.61215e-10, 2.99494e-07, -0.146521, 0, 0, 0, 0;
1.19932, 0.420003, 0, 0, 0, 0, 1, 2.61294e-10, 3.02236e-07, -0.146615, 0, 0, 0, 0;
1.19932, 0.420003, 0, 0, 0, 0, 1, 2.61339e-10, 3.04953e-07, -0.146691, 0, 0, 0, 0;
1.19931, 0.420003, 0, 0, 0, 0, 1, 2.61357e-10, 3.07651e-07, -0.146751, 0, 0, 0, 0;
1.19931, 0.420003, 0, 0, 0, 0, 1, 2.61353e-10, 3.10333e-07, -0.146799, 0, 0, 0, 0;
1.19931, 0.420003, 0, 0, 0, 0, 1, 2.61331e-10, 3.13005e-07, -0.146838, 0, 0, 0, 0;
1.19931, 0.420003, 0, 0, 0, 0, 1, 2.61295e-10, 3.15669e-07, -0.146868, 0, 0, 0, 0;
1.1993, 0.420003, 0, 0, 0, 0, 1, 2.61249e-10, 3.18326e-07, -0.146893, 0, 0, 0, 0;
1.1993, 0.420003, 0, 0, 0, 0, 1, 2.612e-10, 3.21039e-07, -0.146918, 0, 0, 0, 0;
1.1993, 0.420003, 0, 0, 0, 0, 1, 2.61137e-10, 3.2369e-07, -0.146934, 0, 0, 0, 0;
1.1993, 0.420003, 0, 0, 0, 0, 1, 2.61068e-10, 3.26341e-07, -0.146946, 0, 0, 0, 0;
1.1993, 0.420003, 0, 0, 0, 0, 1, 2.60999e-10, 3.28991e-07, -0.146959, 0, 0, 0, 0;
1.19929, 0.420003, 0, 0, 0, 0, 1, 2.60922e-10, 3.31643e-07, -0.146967, 0, 0, 0, 0;
1.19929, 0.420003, 1.19929, 0.520003, 0, 0, 1, 2.60843e-10, 3.34241e-07, -0.146973, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19929, 0.420003, 1.19929, 0.520003, 0, 0, 1, 2.60762e-10, 3.36841e-07, -0.146978, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19929, 0.420003, 1.19929, 0.520003, 0, 0, 1, 2.60677e-10, 3.39498e-07, -0.146983, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19928, 0.420003, 1.19929, 0.520003, 0, 0, 1, 2.60591e-10, 3.4221e-07, -0.146987, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19928, 0.420003, 1.19929, 0.520003, 0, 0, 1, 2.60503e-10, 3.44874e-07, -0.146989, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19928, 0.420003, 1.19929, 0.520003, 0, 0, 1, 2.60414e-10, 3.4754e-07, -0.146992, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19928, 0.420003, 1.19929, 0.520003, 0, 0, 1, 5.94733e-08, 3.6684e-07, -0.146993, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19928, 0.420003, 1.19929, 0.520003, 0, 0, 1, 1.18686e-07, 3.86088e-07, -0.146995, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19927, 0.420003, 1.19929, 0.520003, 0, 0, 1, 2.82198e-07, 4.43257e-07, -0.146996, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19927, 0.420003, 1.19929, 0.520003, 0, 0, 1, 4.65586e-07, 5.12353e-07, -0.146997, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19927, 0.420003, 1.19929, 0.520003, 0, 0, 1, 6.48975e-07, 5.81396e-07, -0.146997, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19926, 0.42007, 1.19929, 0.520003, 0, 0, 1, 8.44223e-07, 6.72483e-07, -0.147106, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19926, 0.420167, 1.19929, 0.520003, 0, 0, 1, 9.99296e-07, 7.6122e-07, -0.147242, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19926, 0.420167, 1.19929, 0.520003, 0, 0, 1, 1.1384e-06, 8.56623e-07, -0.147391, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19926, 0.420511, 1.19929, 0.520003, 0, 0, 1, 1.2718e-06, 9.63098e-07, -0.147546, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19926, 0.420761, 1.19929, 0.520003, 0, 0, 1, 1.40028e-06, 1.08186e-06, -0.147703, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19926, 0.420761, 1.19929, 0.520003, 0, 0, 1, 1.52876e-06, 1.20057e-06, -0.147859, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19925, 0.421417, 1.19929, 0.520003, 0, 0, 1, 1.57499e-06, 1.3209e-06, -0.148012, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19925, 0.42182, 1.19929, 0.520003, 0, 0, 1, 1.57403e-06, 1.43918e-06, -0.148161, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19925, 0.422271, 1.19929, 0.520003, 0, 0, 1, 1.54041e-06, 1.55959e-06, -0.148307, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19924, 0.422771, 1.19929, 0.520003, 0, 0, 1, 1.48015e-06, 1.68333e-06, -0.148452, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19924, 0.422771, 1.19929, 0.520003, 0, 0, 1, 1.41988e-06, 1.80701e-06, -0.148597, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19924, 0.423903, 1.19929, 0.520003, 0, 0, 1, 1.23985e-06, 1.9085e-06, -0.148723, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19924, 0.424529, 1.19929, 0.520003, 0, 0, 1, 1.02588e-06, 2.00431e-06, -0.148841, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19924, 0.424529, 1.19929, 0.520003, 0, 0, 1, 8.11902e-07, 2.10007e-06, -0.148959, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19923, 0.425893, 1.19929, 0.520003, 0, 0, 1, 5.52254e-07, 2.18533e-06, -0.149067, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19923, 0.426628, 1.19929, 0.520003, 0, 0, 1, 2.81329e-07, 2.26574e-06, -0.149174, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19923, 0.427395, 1.19929, 0.520003, 0, 0, 1, 2.72474e-08, 2.34831e-06, -0.14927, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19923, 0.428192, 1.19929, 0.520003, 0, 0, 1, -2.1653e-07, 2.42918e-06, -0.149359, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19923, 0.429018, 1.19929, 0.520003, 0, 0, 1, -4.54795e-07, 2.50504e-06, -0.149444, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19923, 0.42987, 1.19929, 0.520003, 0, 0, 1, -6.88169e-07, 2.57401e-06, -0.149525, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19922, 0.430747, 1.19929, 0.520003, 0, 0, 1, -8.5096e-07, 2.65705e-06, -0.149597, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19922, 0.431645, 1.19929, 0.520003, 0, 0, 1, -9.68255e-07, 2.74559e-06, -0.149662, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19922, 0.431645, 1.19929, 0.520003, 0, 0, 1, -1.08555e-06, 2.83413e-06, -0.149727, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19922, 0.433501, 1.19929, 0.520003, 0, 0, 1, -1.15218e-06, 2.91962e-06, -0.149785, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19922, 0.434457, 1.19929, 0.520003, 0, 0, 1, -1.20223e-06, 3.00048e-06, -0.149841, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19922, 0.435428, 1.19929, 0.520003, 0, 0, 1, -1.16217e-06, 3.10229e-06, -0.149887, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19922, 0.436413, 1.19929, 0.520003, 0, 0, 1, -1.06499e-06, 3.21558e-06, -0.149926, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19922, 0.436413, 1.19929, 0.520003, 0, 0, 1, -9.67803e-07, 3.32882e-06, -0.149965, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19921, 0.438415, 1.19929, 0.520003, 0, 0, 1, -8.02722e-07, 3.45463e-06, -0.149996, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19921, 0.43943, 1.19929, 0.520003, 0, 0, 1, -5.91938e-07, 3.59355e-06, -0.15002, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19921, 0.44045, 1.19929, 0.520003, 0, 0, 1, -3.56946e-07, 3.7406e-06, -0.150037, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19921, 0.441473, 1.19929, 0.520003, 0, 0, 1, -1.13556e-07, 3.89257e-06, -0.150047, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19921, 0.442499, 1.19929, 0.520003, 0, 0, 1, 1.37084e-07, 4.05122e-06, -0.150054, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19921, 0.443526, 1.19929, 0.520003, 0, 0, 1, 3.92924e-07, 4.21796e-06, -0.150059, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19921, 0.444555, 1.19929, 0.520003, 0, 0, 1, 6.50558e-07, 4.39371e-06, -0.150061, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.19921, 0.445582, 1.19929, 0.520003, 0, 0, 1, 8.51709e-07, 4.55988e-06, -0.150058, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.446606, 1.19929, 0.520003, 0, 0, 1, 1.01701e-06, 4.72432e-06, -0.150051, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.447628, 1.19929, 0.520003, 0, 0, 1, 1.15814e-06, 4.89183e-06, -0.150041, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.448646, 1.19929, 0.520003, 0, 0, 1, 1.28032e-06, 5.06478e-06, -0.15003, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.449658, 1.19929, 0.520003, 0, 0, 1, 1.30888e-06, 5.2174e-06, -0.150014, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.450664, 1.19929, 0.520003, 0, 0, 1, 1.27799e-06, 5.36022e-06, -0.149994, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.451662, 1.19929, 0.520003, 0, 0, 1, 1.20915e-06, 5.49941e-06, -0.149972, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.452653, 1.19929, 0.520003, 0, 0, 1, 1.11242e-06, 5.6373e-06, -0.149949, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.453635, 1.19929, 0.520003, 0, 0, 1, 9.94204e-07, 5.77483e-06, -0.149925, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.453635, 1.19929, 0.520003, 0, 0, 1, 8.75993e-07, 5.91231e-06, -0.1499, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.455572, 1.19929, 0.520003, 0, 0, 1, 5.89714e-07, 6.00366e-06, -0.14987, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.456524, 1.19929, 0.520003, 0, 0, 1, 2.75321e-07, 6.08573e-06, -0.149838, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.456524, 1.19929, 0.520003, 0, 0, 1, -1.4337e-07, 6.12984e-06, -0.149806, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.458395, 1.19929, 0.520003, 0, 0, 1, -6.07064e-07, 6.14664e-06, -0.149769, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.459311, 1.19929, 0.520003, 0, 0, 1, -1.07142e-06, 6.15641e-06, -0.14973, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.460213, 1.19929, 0.520003, 0, 0, 1, -1.54815e-06, 6.13498e-06, -0.149581, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.461102, 1.19929, 0.520003, 0, 0, 1, -1.98681e-06, 6.10402e-06, -0.149403, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.461975, 1.19929, 0.520003, 0, 0, 1, -2.34377e-06, 6.07607e-06, -0.14921, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.462834, 1.19929, 0.520003, 0, 0, 1, -2.62753e-06, 6.04687e-06, -0.14901, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.463676, 1.19929, 0.520003, 0, 0, 1, -2.83995e-06, 6.01492e-06, -0.148805, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.464502, 1.19929, 0.520003, 0, 0, 1, -3.01134e-06, 5.98425e-06, -0.148599, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.464502, 1.19929, 0.520003, 0, 0, 1, -3.10048e-06, 5.9519e-06, -0.148398, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.466104, 1.19929, 0.520003, 0, 0, 1, -3.09405e-06, 5.91374e-06, -0.148199, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.46688, 1.19929, 0.520003, 0, 0, 1, -2.97142e-06, 5.89102e-06, -0.148002, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.46688, 1.19929, 0.520003, 0, 0, 1, -2.82215e-06, 5.86492e-06, -0.147806, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.46838, 1.19929, 0.520003, 0, 0, 1, -2.58774e-06, 5.85182e-06, -0.147609, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.469103, 1.19929, 0.520003, 0, 0, 1, -2.21083e-06, 5.86342e-06, -0.14743, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.469103, 1.19929, 0.520003, 0, 0, 1, -1.79997e-06, 5.88064e-06, -0.14726, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.470497, 1.19929, 0.520003, 0, 0, 1, -1.33309e-06, 5.91303e-06, -0.147089, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.471167, 1.19929, 0.520003, 0, 0, 1, -8.0826e-07, 5.96149e-06, -0.146926, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.471167, 1.19929, 0.520003, 0, 0, 1, -2.72157e-07, 6.01475e-06, -0.146766, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.472453, 1.19929, 0.520003, 0, 0, 1, 2.61479e-07, 6.0803e-06, -0.146616, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.473069, 1.19929, 0.520003, 0, 0, 1, 7.04507e-07, 6.12741e-06, -0.146473, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.473069, 1.19929, 0.520003, 0, 0, 1, 1.14202e-06, 6.17948e-06, -0.146334, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.474247, 1.19929, 0.520003, 0, 0, 1, 1.51164e-06, 6.23326e-06, -0.146198, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.474809, 1.19929, 0.520003, 0, 0, 1, 1.80083e-06, 6.2787e-06, -0.146073, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.475353, 1.19929, 0.520003, 0, 0, 1, 2.03927e-06, 6.32679e-06, -0.145954, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.47588, 1.19929, 0.520003, 0, 0, 1, 2.11334e-06, 6.328e-06, -0.145836, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
1.1992, 0.476389, 1.19929, 0.520003, 0, 0, 1, 2.03899e-06, 6.30544e-06, -0.145726, 179.285, 1.02291e-09, 2.66932e-05, 3.83212e-05;
