1.19945, 0.420003, 0, 0, 0, 0, 1, 2.66837e-10, 1.63512e-07, -0.147, 0, 0, 0, 0;
1.19945, 0.420003, 0, 0, 0, 0, 1, 2.66789e-10, 1.64889e-07, -0.147, 0, 0, 0, 0;
1.19945, 0.420003, 0, 0, 0, 0, 1, 2.66741e-10, 1.66266e-07, -0.147, 0, 0, 0, 0;
1.19945, 0.420003, 0, 0, 0, 0, 1, 2.6669e-10, 1.67741e-07, -0.147, 0, 0, 0, 0;
1.19945, 0.420003, 0, 0, 0, 0, 1, 2.66638e-10, 1.69216e-07, -0.147, 0, 0, 0, 0;
1.19944, 0.420003, 0, 0, 0, 0, 1, 2.66584e-10, 1.70789e-07, -0.147, 0, 0, 0, 0;
1.19944, 0.420003, 0, 0, 0, 0, 1, 2.66527e-10, 1.72412e-07, -0.147, 0, 0, 0, 0;
1.19944, 0.420003, 0, 0, 0, 0, 1, 2.66469e-10, 1.74083e-07, -0.147, 0, 0, 0, 0;
1.19944, 0.419023, 0, 0, 0, 0, 1, 2.61119e-10, 1.71192e-07, -0.14406, 0, 0, 0, 0;
1.19943, 0.419219, 0, 0, 0, 0, 1, 2.67403e-10, 1.78556e-07, -0.147588, 0, 0, 0, 0;
1.19943, 0.419219, 0, 0, 0, 0, 1, 2.73688e-10, 1.85919e-07, -0.151116, 0, 0, 0, 0;
1.19943, 0.419501, 0, 0, 0, 0, 1, 2.73454e-10, 1.87636e-07, -0.151022, 0, 0, 0, 0;
1.19943, 0.419602, 0, 0, 0, 0, 1, 2.73252e-10, 1.89432e-07, -0.150947, 0, 0, 0, 0;
1.19943, 0.419682, 0, 0, 0, 0, 1, 2.73075e-10, 1.91301e-07, -0.150886, 0, 0, 0, 0;
1.19943, 0.419682, 0, 0, 0, 0, 1, 2.72898e-10, 1.93171e-07, -0.150826, 0, 0, 0, 0;
1.19942, 0.419797, 0, 0, 0, 0, 1, 2.72757e-10, 1.95174e-07, -0.150788, 0, 0, 0, 0;
1.19942, 0.419839, 0, 0, 0, 0, 1, 2.72628e-10, 1.9724e-07, -0.150757, 0, 0, 0, 0;
1.19942, 0.419871, 0, 0, 0, 0, 1, 2.72508e-10, 1.99366e-07, -0.150732, 0, 0, 0, 0;
1.19942, 0.419871, 0, 0, 0, 0, 1, 2.72396e-10, 2.01551e-07, -0.150712, 0, 0, 0, 0;
1.19941, 0.419919, 0, 0, 0, 0, 1, 2.72288e-10, 2.03792e-07, -0.150697, 0, 0, 0, 0;
1.19941, 0.419936, 0, 0, 0, 0, 1, 2.72185e-10, 2.06089e-07, -0.150684, 0, 0, 0, 0;
1.19941, 0.419936, 0, 0, 0, 0, 1, 2.72081e-10, 2.08387e-07, -0.150671, 0, 0, 0, 0;
1.19941, 0.41996, 0, 0, 0, 0, 1, 2.71983e-10, 2.10793e-07, -0.150663, 0, 0, 0, 0;
1.1994, 0.419969, 0, 0, 0, 0, 1, 2.71887e-10, 2.13206e-07, -0.150657, 0, 0, 0, 0;
1.1994, 0.419975, 0, 0, 0, 0, 1, 2.71793e-10, 2.15625e-07, -0.150652, 0, 0, 0, 0;
1.1994, 0.419975, 0, 0, 0, 0, 1, 2.71701e-10, 2.17999e-07, -0.150647, 0, 0, 0, 0;
1.1994, 0.419985, 0, 0, 0, 0, 1, 2.7161e-10, 2.2043e-07, -0.150643, 0, 0, 0, 0;
1.1994, 0.419989, 0, 0, 0, 0, 1, 2.71518e-10, 2.22914e-07, -0.150641, 0, 0, 0, 0;
1.1994, 0.419989, 0, 0, 0, 0, 1, 2.7143e-10, 2.25305e-07, -0.150638, 0, 0, 0, 0;
1.19939, 0.419994, 0, 0, 0, 0, 1, 2.71342e-10, 2.27753e-07, -0.150636, 0, 0, 0, 0;
1.19939, 0.419996, 0, 0, 0, 0, 1, 2.71254e-10, 2.30205e-07, -0.150635, 0, 0, 0, 0;
1.19939, 0.419997, 0, 0, 0, 0, 1, 2.71165e-10, 2.3271e-07, -0.150634, 0, 0, 0, 0;
1.19939, 0.419997, 0, 0, 0, 0, 1, 2.71079e-10, 2.3512e-07, -0.150633, 0, 0, 0, 0;
1.19938, 0.419999, 0, 0, 0, 0, 1, 2.70992e-10, 2.37587e-07, -0.150632, 0, 0, 0, 0;
1.19938, 0.42, 0, 0, 0, 0, 1, 2.70905e-10, 2.40059e-07, -0.150631, 0, 0, 0, 0;
1.19938, 0.42, 0, 0, 0, 0, 1, 2.70819e-10, 2.42483e-07, -0.150631, 0, 0, 0, 0;
1.19938, 0.420001, 0, 0, 0, 0, 1, 2.70734e-10, 2.44912e-07, -0.15063, 0, 0, 0, 0;
1.19937, 0.420001, 0, 0, 0, 0, 1, 2.70647e-10, 2.47397e-07, -0.15063, 0, 0, 0, 0;
1.19937, 0.420002, 0, 0, 0, 0, 1, 2.7056e-10, 2.49887e-07, -0.15063, 0, 0, 0, 0;
1.19937, 0.420002, 0, 0, 0, 0, 1, 2.70472e-10, 2.52381e-07, -0.15063, 0, 0, 0, 0;
1.19937, 0.420002, 0, 0, 0, 0, 1, 2.70385e-10, 2.54879e-07, -0.15063, 0, 0, 0, 0;
1.19936, 0.420002, 0, 0, 0, 0, 1, 2.70296e-10, 2.5743e-07, -0.15063, 0, 0, 0, 0;
1.19936, 0.420002, 0, 0, 0, 0, 1, 2.70209e-10, 2.59937e-07, -0.150629, 0, 0, 0, 0;
1.19936, 0.420003, 0, 0, 0, 0, 1, 2.70121e-10, 2.62449e-07, -0.150629, 0, 0, 0, 0;
1.19936, 0.420003, 0, 0, 0, 0, 1, 2.70033e-10, 2.64965e-07, -0.150629, 0, 0, 0, 0;
1.19936, 0.420003, 0, 0, 0, 0, 1, 2.69946e-10, 2.67485e-07, -0.150629, 0, 0, 0, 0;
1.19935, 0.420003, 0, 0, 0, 0, 1, 2.69858e-10, 2.7001e-07, -0.150629, 0, 0, 0, 0;
1.19935, 0.420003, 0, 0, 0, 0, 1, 2.69769e-10, 2.72539e-07, -0.150629, 0, 0, 0, 0;
1.19935, 0.420003, 0, 0, 0, 0, 1, 2.69681e-10, 2.75072e-07, -0.150629, 0, 0, 0, 0;
1.19935, 0.420003, 0, 0, 0, 0, 1, 2.69593e-10, 2.7761e-07, -0.150629, 0, 0, 0, 0;
1.19934, 0.420003, 0, 0, 0, 0, 1, 2.69504e-10, 2.80152e-07, -0.150629, 0, 0, 0, 0;
1.19934, 0.420003, 0, 0, 0, 0, 1, 2.69417e-10, 2.82645e-07, -0.150629, 0, 0, 0, 0;
1.19934, 0.420003, 0, 0, 0, 0, 1, 2.69327e-10, 2.85245e-07, -0.150629, 0, 0, 0, 0;
1.19934, 0.420003, 0, 0, 0, 0, 1, 2.69238e-10, 2.878e-07, -0.150629, 0, 0, 0, 0;
1.19934, 0.420003, 0, 0, 0, 0, 1, 2.69149e-10, 2.90355e-07, -0.150629, 0, 0, 0, 0;
1.19933, 0.420003, 0, 0, 0, 0, 1, 2.6906e-10, 2.92918e-07, -0.150629, 0, 0, 0, 0;
1.19933, 0.420003, 0, 0, 0, 0, 1, 2.6897e-10, 2.95486e-07, -0.150629, 0, 0, 0, 0;
1.19933, 0.420003, 0, 0, 0, 0, 1, 2.68883e-10, 2.98005e-07, -0.150629, 0, 0, 0, 0;
1.19933, 0.420003, 0, 0, 0, 0, 1, 2.74083e-10, 3.05194e-07, -0.153569, 0, 0, 0, 0;
1.19932, 0.420003, 0, 0, 0, 0, 1, 2.67647e-10, 3.02181e-07, -0.150041, 0, 0, 0, 0;
1.19932, 0.420003, 0, 0, 0, 0, 1, 2.61209e-10, 2.99222e-07, -0.146513, 0, 0, 0, 0;
1.19932, 0.420003, 0, 0, 0, 0, 1, 2.61288e-10, 3.01964e-07, -0.146607, 0, 0, 0, 0;
1.19932, 0.420003, 0, 0, 0, 0, 1, 2.61333e-10, 3.04681e-07, -0.146682, 0, 0, 0, 0;
1.19931, 0.420003, 0, 0, 0, 0, 1, 2.61351e-10, 3.07379e-07, -0.146743, 0, 0, 0, 0;
1.19931, 0.420003, 0, 0, 0, 0, 1, 2.61367e-10, 3.10131e-07, -0.146803, 0, 0, 0, 0;
1.19931, 0.420003, 0, 0, 0, 0, 1, 2.61345e-10, 3.12802e-07, -0.146841, 0, 0, 0, 0;
1.19931, 0.420003, 0, 0, 0, 0, 1, 2.61309e-10, 3.15466e-07, -0.146872, 0, 0, 0, 0;
1.1993, 0.420003, 0, 0, 0, 0, 1, 2.61263e-10, 3.18124e-07, -0.146897, 0, 0, 0, 0;
1.1993, 0.420003, 0, 0, 0, 0, 1, 2.61207e-10, 3.20778e-07, -0.146917, 0, 0, 0, 0;
1.1993, 0.420003, 0, 0, 0, 0, 1, 2.61144e-10, 3.23429e-07, -0.146932, 0, 0, 0, 0;
1.1993, 0.420003, 0, 0, 0, 0, 1, 2.61075e-10, 3.2608e-07, -0.146945, 0, 0, 0, 0;
1.1993, 0.420003, 0, 0, 0, 0, 1, 2.61006e-10, 3.2873e-07, -0.146958, 0, 0, 0, 0;
1.19929, 0.420003, 0, 0, 0, 0, 1, 2.60929e-10, 3.31382e-07, -0.146966, 0, 0, 0, 0;
1.19929, 0.420003, 1.19929, 0.520003, 0, 0, 1, 2.60848e-10, 3.34035e-07, -0.146972, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19929, 0.420003, 1.19929, 0.520003, 0, 0, 1, 2.60765e-10, 3.36689e-07, -0.146977, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19929, 0.420003, 1.19929, 0.520003, 0, 0, 1, 2.60681e-10, 3.39399e-07, -0.146982, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19928, 0.420003, 1.19929, 0.520003, 0, 0, 1, 2.60594e-10, 3.42059e-07, -0.146986, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19928, 0.420003, 1.19929, 0.520003, 0, 0, 1, 5.7245e-08, 3.60596e-07, -0.146988, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19928, 0.420003, 1.19929, 0.520003, 0, 0, 1, 1.77493e-07, 4.00258e-07, -0.146991, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19928, 0.420003, 1.19929, 0.520003, 0, 0, 1, 3.34948e-07, 4.55151e-07, -0.146993, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19927, 0.420003, 1.19929, 0.520003, 0, 0, 1, 5.11567e-07, 5.21517e-07, -0.146994, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19927, 0.420018, 1.19929, 0.520003, 0, 0, 1, 6.97212e-07, 5.98394e-07, -0.147042, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19927, 0.420018, 1.19929, 0.520003, 0, 0, 1, 8.82857e-07, 6.75271e-07, -0.147089, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19927, 0.420167, 1.19929, 0.520003, 0, 0, 1, 1.03242e-06, 7.60619e-07, -0.147226, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19926, 0.420313, 1.19929, 0.520003, 0, 0, 1, 1.1667e-06, 8.52423e-07, -0.147375, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19926, 0.420511, 1.19929, 0.520003, 0, 0, 1, 1.29553e-06, 9.54967e-07, -0.14753, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19926, 0.420511, 1.19929, 0.520003, 0, 0, 1, 1.42436e-06, 1.05746e-06, -0.147684, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19926, 0.421063, 1.19929, 0.520003, 0, 0, 1, 1.54329e-06, 1.18439e-06, -0.147842, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19926, 0.421417, 1.19929, 0.520003, 0, 0, 1, 1.58829e-06, 1.30032e-06, -0.147995, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19925, 0.42182, 1.19929, 0.520003, 0, 0, 1, 1.58791e-06, 1.41432e-06, -0.148144, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19925, 0.422271, 1.19929, 0.520003, 0, 0, 1, 1.55611e-06, 1.53042e-06, -0.14829, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19925, 0.422771, 1.19929, 0.520003, 0, 0, 1, 1.49868e-06, 1.64977e-06, -0.148435, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19925, 0.423316, 1.19929, 0.520003, 0, 0, 1, 1.37288e-06, 1.75585e-06, -0.14857, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19924, 0.423903, 1.19929, 0.520003, 0, 0, 1, 1.20006e-06, 1.85384e-06, -0.148696, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19924, 0.424529, 1.19929, 0.520003, 0, 0, 1, 9.94531e-07, 1.9464e-06, -0.148814, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19924, 0.425193, 1.19929, 0.520003, 0, 0, 1, 7.64087e-07, 2.03407e-06, -0.148926, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19924, 0.425893, 1.19929, 0.520003, 0, 0, 1, 5.14507e-07, 2.11657e-06, -0.149035, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19924, 0.425893, 1.19929, 0.520003, 0, 0, 1, 2.64927e-07, 2.19902e-06, -0.149144, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19924, 0.427395, 1.19929, 0.520003, 0, 0, 1, 2.05556e-08, 2.27899e-06, -0.14924, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19923, 0.428192, 1.19929, 0.520003, 0, 0, 1, -2.13967e-07, 2.35737e-06, -0.149329, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19923, 0.429018, 1.19929, 0.520003, 0, 0, 1, -4.43246e-07, 2.43095e-06, -0.149414, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19923, 0.42987, 1.19929, 0.520003, 0, 0, 1, -6.67875e-07, 2.49796e-06, -0.149496, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19923, 0.430747, 1.19929, 0.520003, 0, 0, 1, -8.24687e-07, 2.57852e-06, -0.149567, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19923, 0.431645, 1.19929, 0.520003, 0, 0, 1, -9.37765e-07, 2.6644e-06, -0.149633, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19923, 0.432563, 1.19929, 0.520003, 0, 0, 1, -1.02277e-06, 2.75022e-06, -0.149693, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19922, 0.433501, 1.19929, 0.520003, 0, 0, 1, -1.08716e-06, 2.83324e-06, -0.149751, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19922, 0.434457, 1.19929, 0.520003, 0, 0, 1, -1.13564e-06, 2.91184e-06, -0.149807, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19922, 0.435428, 1.19929, 0.520003, 0, 0, 1, -1.09741e-06, 3.01069e-06, -0.149853, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19922, 0.436413, 1.19929, 0.520003, 0, 0, 1, -1.00419e-06, 3.12058e-06, -0.149892, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19922, 0.437409, 1.19929, 0.520003, 0, 0, 1, -8.73542e-07, 3.23727e-06, -0.149926, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19922, 0.437409, 1.19929, 0.520003, 0, 0, 1, -7.4289e-07, 3.35392e-06, -0.149961, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19922, 0.439432, 1.19929, 0.520003, 0, 0, 1, -5.65449e-07, 3.47989e-06, -0.14999, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19922, 0.440455, 1.19929, 0.520003, 0, 0, 1, -3.56231e-07, 3.616e-06, -0.150011, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19921, 0.441483, 1.19929, 0.520003, 0, 0, 1, -1.26637e-07, 3.76056e-06, -0.150026, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19921, 0.442515, 1.19929, 0.520003, 0, 0, 1, 1.18178e-07, 3.91401e-06, -0.150037, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19921, 0.44355, 1.19929, 0.520003, 0, 0, 1, 3.73628e-07, 4.07698e-06, -0.150045, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19921, 0.444585, 1.19929, 0.520003, 0, 0, 1, 5.92887e-07, 4.23506e-06, -0.150047, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19921, 0.444585, 1.19929, 0.520003, 0, 0, 1, 8.12146e-07, 4.39309e-06, -0.150048, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19921, 0.44665, 1.19929, 0.520003, 0, 0, 1, 9.46185e-07, 4.53972e-06, -0.15004, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19921, 0.44665, 1.19929, 0.520003, 0, 0, 1, 1.08022e-06, 4.68628e-06, -0.150031, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19921, 0.447677, 1.19929, 0.520003, 0, 0, 1, 1.1844e-06, 4.83218e-06, -0.150019, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.19921, 0.449716, 1.19929, 0.520003, 0, 0, 1, 1.25055e-06, 4.98513e-06, -0.150003, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.450726, 1.19929, 0.520003, 0, 0, 1, 1.23999e-06, 5.12132e-06, -0.149982, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.451728, 1.19929, 0.520003, 0, 0, 1, 1.17983e-06, 5.24893e-06, -0.149959, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.452722, 1.19929, 0.520003, 0, 0, 1, 1.08424e-06, 5.37154e-06, -0.149934, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.453707, 1.19929, 0.520003, 0, 0, 1, 9.62483e-07, 5.49101e-06, -0.149907, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.454682, 1.19929, 0.520003, 0, 0, 1, 7.87785e-07, 5.59631e-06, -0.149876, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.454682, 1.19929, 0.520003, 0, 0, 1, 5.23387e-07, 5.6764e-06, -0.149844, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.456598, 1.19929, 0.520003, 0, 0, 1, 1.73601e-07, 5.72761e-06, -0.149809, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.457538, 1.19929, 0.520003, 0, 0, 1, -2.30229e-07, 5.75541e-06, -0.149773, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.458465, 1.19929, 0.520003, 0, 0, 1, -6.49081e-07, 5.76865e-06, -0.149734, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.459379, 1.19929, 0.520003, 0, 0, 1, -1.07255e-06, 5.76659e-06, -0.149648, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.460279, 1.19929, 0.520003, 0, 0, 1, -1.49325e-06, 5.75752e-06, -0.149559, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.460279, 1.19929, 0.520003, 0, 0, 1, -1.87786e-06, 5.73987e-06, -0.149381, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.462036, 1.19929, 0.520003, 0, 0, 1, -2.24602e-06, 5.69489e-06, -0.14919, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.462892, 1.19929, 0.520003, 0, 0, 1, -2.52779e-06, 5.65427e-06, -0.14899, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.462892, 1.19929, 0.520003, 0, 0, 1, -2.80956e-06, 5.61364e-06, -0.14879, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.464557, 1.19929, 0.520003, 0, 0, 1, -2.99482e-06, 5.55304e-06, -0.148584, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.465365, 1.19929, 0.520003, 0, 0, 1, -3.08488e-06, 5.49821e-06, -0.148383, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.466157, 1.19929, 0.520003, 0, 0, 1, -3.11194e-06, 5.43891e-06, -0.148185, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.466932, 1.19929, 0.520003, 0, 0, 1, -3.00993e-06, 5.39934e-06, -0.147988, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.467689, 1.19929, 0.520003, 0, 0, 1, -2.81972e-06, 5.36835e-06, -0.147792, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.46843, 1.19929, 0.520003, 0, 0, 1, -2.52274e-06, 5.35614e-06, -0.147605, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.469153, 1.19929, 0.520003, 0, 0, 1, -2.15179e-06, 5.3556e-06, -0.147427, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.469153, 1.19929, 0.520003, 0, 0, 1, -1.74813e-06, 5.36043e-06, -0.147257, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.469858, 1.19929, 0.520003, 0, 0, 1, -1.25039e-06, 5.38956e-06, -0.147091, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.471215, 1.19929, 0.520003, 0, 0, 1, -7.28774e-07, 5.42693e-06, -0.146928, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.471866, 1.19929, 0.520003, 0, 0, 1, -2.04647e-07, 5.46887e-06, -0.146766, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.471866, 1.19929, 0.520003, 0, 0, 1, 3.14271e-07, 5.51324e-06, -0.146615, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.473115, 1.19929, 0.520003, 0, 0, 1, 8.29324e-07, 5.57518e-06, -0.146472, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.473712, 1.19929, 0.520003, 0, 0, 1, 1.23475e-06, 5.61545e-06, -0.146333, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.474292, 1.19929, 0.520003, 0, 0, 1, 1.58769e-06, 5.6553e-06, -0.146198, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.474853, 1.19929, 0.520003, 0, 0, 1, 1.85245e-06, 5.68423e-06, -0.146073, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.475397, 1.19929, 0.520003, 0, 0, 1, 2.06416e-06, 5.71478e-06, -0.145954, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.475923, 1.19929, 0.520003, 0, 0, 1, 2.10336e-06, 5.70546e-06, -0.14584, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.476432, 1.19929, 0.520003, 0, 0, 1, 2.05603e-06, 5.68358e-06, -0.14573, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.476923, 1.19929, 0.520003, 0, 0, 1, 1.96545e-06, 5.66224e-06, -0.145622, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
1.1992, 0.476923, 1.19929, 0.520003, 0, 0, 1, 1.78817e-06, 5.62065e-06, -0.145524, 179.315, 1.02293e-09, 2.78491e-05, 3.67313e-05;
